date,contract_month,strike,underlying,market_price,theo_price,iv_real,option_type,product_code
2024-05-09,2024/05/10,34375,38040.0,,,,CALL,NK225M
2024-05-09,2024/05/10,37375,38040.0,985.0,,,CALL,NK225M
2024-05-09,2024/05/10,38500,38040.0,31.0,,,CALL,NK225M
2024-05-09,2024/05/10,38625,38040.0,17.0,,,CALL,NK225M
2024-05-09,2024/05/10,38125,38040.0,120.0,,,CALL,NK225M
2024-05-09,2024/05/10,38875,38040.0,6.0,,,CALL,NK225M
2024-05-09,2024/05/10,39000,38040.0,2.0,,,CALL,NK225M
2024-05-09,2024/05/10,38750,38040.0,11.0,,,CALL,NK225M
2024-05-09,2024/05/10,39250,38040.0,2.0,,,CALL,NK225M
2024-05-09,2024/05/10,40750,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40625,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40500,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40375,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40250,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40125,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,40000,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,39125,38040.0,3.0,,,CALL,NK225M
2024-05-09,2024/05/10,38250,38040.0,74.0,,,CALL,NK225M
2024-05-09,2024/05/10,39875,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,39750,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,39625,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,39500,38040.0,1.0,,,CALL,NK225M
2024-05-09,2024/05/10,39375,38040.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41875,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41500,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41375,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41625,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41750,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/05/17,41125,38240.0,1.0,,,CALL,NK225M
2024-05-10,2024/08/09,36375,38240.0,,,,CALL,NK225M
2024-05-13,2024/06/14,34250,38120.0,,,,CALL,NK225M
2024-05-13,2024/05/17,40875,38120.0,1.0,,,CALL,NK225M
2024-05-13,2024/05/17,37500,38120.0,760.0,,,CALL,NK225M
2024-05-13,2024/05/17,40625,38120.0,1.0,,,CALL,NK225M
2024-05-13,2024/05/17,41250,38120.0,1.0,,,CALL,NK225M
2024-05-13,2024/08/09,40750,38120.0,460.0,,,CALL,NK225M
2024-05-15,2024/05/17,40125,38380.0,1.0,,,CALL,NK225M
2024-05-15,2024/05/17,40375,38380.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/24,41875,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/24,37875,38890.0,670.0,,,CALL,NK225M
2024-05-16,2024/05/17,40250,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,40750,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,38250,38890.0,640.0,,,CALL,NK225M
2024-05-16,2024/05/17,38625,38890.0,285.0,,,CALL,NK225M
2024-05-16,2024/05/17,38125,38890.0,685.0,,,CALL,NK225M
2024-05-16,2024/05/17,41000,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,38000,38890.0,900.0,,,CALL,NK225M
2024-05-16,2024/05/17,37875,38890.0,640.0,,,CALL,NK225M
2024-05-16,2024/05/17,38750,38890.0,180.0,,,CALL,NK225M
2024-05-16,2024/05/17,38875,38890.0,115.0,,,CALL,NK225M
2024-05-16,2024/05/17,39000,38890.0,58.0,,,CALL,NK225M
2024-05-16,2024/05/17,39125,38890.0,32.0,,,CALL,NK225M
2024-05-16,2024/05/17,39250,38890.0,13.0,,,CALL,NK225M
2024-05-16,2024/05/17,39375,38890.0,7.0,,,CALL,NK225M
2024-05-16,2024/05/17,39500,38890.0,3.0,,,CALL,NK225M
2024-05-16,2024/05/17,39625,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,39750,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,39875,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,40000,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,40500,38890.0,1.0,,,CALL,NK225M
2024-05-16,2024/05/17,38500,38890.0,395.0,,,CALL,NK225M
2024-05-16,2024/05/17,38375,38890.0,550.0,,,CALL,NK225M
2024-05-17,2024/05/24,41750,38740.0,1.0,,,CALL,NK225M
2024-05-17,2024/06/14,42625,38740.0,12.0,,,CALL,NK225M
2024-05-17,2024/06/14,42375,38740.0,17.0,,,CALL,NK225M
2024-05-17,2024/05/24,41625,38740.0,1.0,,,CALL,NK225M
2024-05-20,2024/06/21,40625,39070.0,235.0,,,CALL,NK225M
2024-05-20,2024/06/14,37625,39070.0,,,,CALL,NK225M
2024-05-20,2024/05/24,41500,39070.0,1.0,,,CALL,NK225M
2024-05-21,2024/05/24,41250,38940.0,1.0,,,CALL,NK225M
2024-05-21,2024/06/21,39375,38940.0,560.0,,,CALL,NK225M
2024-05-21,2024/05/24,41125,38940.0,1.0,,,CALL,NK225M
2024-05-21,2024/05/24,41375,38940.0,1.0,,,CALL,NK225M
2024-05-21,2024/05/24,40875,38940.0,1.0,,,CALL,NK225M
2024-05-21,2024/06/14,43375,38940.0,10.0,,,CALL,NK225M
2024-05-22,2024/08/09,41250,38620.0,305.0,,,CALL,NK225M
2024-05-22,2024/05/24,41000,38620.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,40500,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39000,39100.0,190.0,,,CALL,NK225M
2024-05-23,2024/05/24,39125,39100.0,110.0,,,CALL,NK225M
2024-05-23,2024/05/24,38875,39100.0,260.0,,,CALL,NK225M
2024-05-23,2024/05/24,38750,39100.0,370.0,,,CALL,NK225M
2024-05-23,2024/05/24,38625,39100.0,480.0,,,CALL,NK225M
2024-05-23,2024/06/21,41250,39100.0,100.0,,,CALL,NK225M
2024-05-23,2024/05/24,38375,39100.0,280.0,,,CALL,NK225M
2024-05-23,2024/06/21,39875,39100.0,250.0,,,CALL,NK225M
2024-05-23,2024/06/21,39625,39100.0,305.0,,,CALL,NK225M
2024-05-23,2024/05/24,38250,39100.0,870.0,,,CALL,NK225M
2024-05-23,2024/05/24,38125,39100.0,420.0,,,CALL,NK225M
2024-05-23,2024/05/24,38000,39100.0,550.0,,,CALL,NK225M
2024-05-23,2024/05/24,38500,39100.0,610.0,,,CALL,NK225M
2024-05-23,2024/05/24,40375,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39875,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39750,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39625,39100.0,3.0,,,CALL,NK225M
2024-05-23,2024/05/24,40000,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39375,39100.0,29.0,,,CALL,NK225M
2024-05-23,2024/05/24,39500,39100.0,10.0,,,CALL,NK225M
2024-05-23,2024/05/24,40250,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,40750,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,40625,39100.0,1.0,,,CALL,NK225M
2024-05-23,2024/05/24,39250,39100.0,55.0,,,CALL,NK225M
2024-05-23,2024/05/24,40125,39100.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,41875,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,42000,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,42125,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,41750,38600.0,2.0,,,CALL,NK225M
2024-05-24,2024/05/31,41625,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,41500,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/05/31,41375,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/06/14,43750,38600.0,1.0,,,CALL,NK225M
2024-05-24,2024/06/14,42875,38600.0,4.0,,,CALL,NK225M
2024-05-27,2024/05/31,41125,38925.0,1.0,,,CALL,NK225M
2024-05-27,2024/05/31,41250,38925.0,1.0,,,CALL,NK225M
2024-05-27,2024/06/14,43875,38925.0,5.0,,,CALL,NK225M
2024-05-27,2024/06/21,40750,38925.0,70.0,,,CALL,NK225M
2024-05-28,2024/05/31,40625,38850.0,1.0,,,CALL,NK225M
2024-05-28,2024/05/31,40750,38850.0,1.0,,,CALL,NK225M
2024-05-28,2024/06/14,43625,38850.0,1.0,,,CALL,NK225M
2024-05-29,2024/05/31,40875,38490.0,1.0,,,CALL,NK225M
2024-05-29,2024/07/12,42375,38490.0,40.0,,,CALL,NK225M
2024-05-29,2024/08/09,41500,38490.0,200.0,,,CALL,NK225M
2024-05-29,2024/05/31,40375,38490.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41750,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41375,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41500,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41250,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41625,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41875,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/14,37000,38000.0,950.0,,,CALL,NK225M
2024-05-30,2024/06/07,42000,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/14,41625,38000.0,5.0,,,CALL,NK225M
2024-05-30,2024/06/14,41125,38000.0,5.0,,,CALL,NK225M
2024-05-30,2024/06/21,41125,38000.0,20.0,,,CALL,NK225M
2024-05-30,2024/07/12,37875,38000.0,845.0,,,CALL,NK225M
2024-05-30,2024/07/12,38375,38000.0,565.0,,,CALL,NK225M
2024-05-30,2024/06/07,42125,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/07,41125,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/06/14,42125,38000.0,3.0,,,CALL,NK225M
2024-05-30,2024/06/14,41875,38000.0,3.0,,,CALL,NK225M
2024-05-30,2024/05/31,39375,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39875,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/08/09,42000,38000.0,100.0,,,CALL,NK225M
2024-05-30,2024/05/31,39750,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,40500,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,40250,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,40125,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,38625,38000.0,2.0,,,CALL,NK225M
2024-05-30,2024/08/09,41000,38000.0,250.0,,,CALL,NK225M
2024-05-30,2024/05/31,38750,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,38875,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39000,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39125,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39250,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39500,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,39625,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/05/31,40000,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/08/09,40500,38000.0,340.0,,,CALL,NK225M
2024-05-30,2024/05/31,41000,38000.0,1.0,,,CALL,NK225M
2024-05-30,2024/08/09,39000,38000.0,605.0,,,CALL,NK225M
2024-05-30,2024/08/09,38750,38000.0,640.0,,,CALL,NK225M
2024-05-30,2024/05/31,38500,38000.0,6.0,,,CALL,NK225M
2024-05-30,2024/05/31,37500,38000.0,220.0,,,CALL,NK225M
2024-05-30,2024/05/31,38375,38000.0,12.0,,,CALL,NK225M
2024-05-30,2024/05/31,37625,38000.0,165.0,,,CALL,NK225M
2024-05-30,2024/05/31,38250,38000.0,30.0,,,CALL,NK225M
2024-05-30,2024/05/31,38125,38000.0,58.0,,,CALL,NK225M
2024-05-30,2024/05/31,38000,38000.0,105.0,,,CALL,NK225M
2024-05-30,2024/08/09,40000,38000.0,470.0,,,CALL,NK225M
2024-05-30,2024/05/31,37875,38000.0,175.0,,,CALL,NK225M
2024-05-30,2024/07/12,42125,38000.0,25.0,,,CALL,NK225M
2024-05-30,2024/05/31,37750,38000.0,245.0,,,CALL,NK225M
2024-05-31,2024/07/12,38000,38490.0,930.0,,,CALL,NK225M
2024-05-31,2024/07/12,37750,38490.0,,,,CALL,NK225M
2024-05-31,2024/06/14,43500,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/21,39750,38490.0,105.0,,,CALL,NK225M
2024-05-31,2024/06/21,40000,38490.0,92.0,,,CALL,NK225M
2024-05-31,2024/06/21,38375,38490.0,545.0,,,CALL,NK225M
2024-05-31,2024/06/21,38500,38490.0,420.0,,,CALL,NK225M
2024-05-31,2024/06/21,39250,38490.0,240.0,,,CALL,NK225M
2024-05-31,2024/06/21,38750,38490.0,330.0,,,CALL,NK225M
2024-05-31,2024/06/21,39000,38490.0,320.0,,,CALL,NK225M
2024-05-31,2024/06/21,40125,38490.0,50.0,,,CALL,NK225M
2024-05-31,2024/07/12,38125,38490.0,820.0,,,CALL,NK225M
2024-05-31,2024/07/12,41875,38490.0,26.0,,,CALL,NK225M
2024-05-31,2024/07/12,38500,38490.0,800.0,,,CALL,NK225M
2024-05-31,2024/07/12,41750,38490.0,38.0,,,CALL,NK225M
2024-05-31,2024/07/12,41625,38490.0,37.0,,,CALL,NK225M
2024-05-31,2024/07/12,41375,38490.0,50.0,,,CALL,NK225M
2024-05-31,2024/07/12,41250,38490.0,53.0,,,CALL,NK225M
2024-05-31,2024/07/12,41125,38490.0,60.0,,,CALL,NK225M
2024-05-31,2024/07/12,41000,38490.0,95.0,,,CALL,NK225M
2024-05-31,2024/07/12,40875,38490.0,105.0,,,CALL,NK225M
2024-05-31,2024/07/12,40750,38490.0,110.0,,,CALL,NK225M
2024-05-31,2024/07/12,40625,38490.0,105.0,,,CALL,NK225M
2024-05-31,2024/07/12,40500,38490.0,160.0,,,CALL,NK225M
2024-05-31,2024/07/12,40375,38490.0,170.0,,,CALL,NK225M
2024-05-31,2024/07/12,42250,38490.0,25.0,,,CALL,NK225M
2024-05-31,2024/07/12,42500,38490.0,19.0,,,CALL,NK225M
2024-05-31,2024/07/12,40250,38490.0,190.0,,,CALL,NK225M
2024-05-31,2024/07/12,40125,38490.0,185.0,,,CALL,NK225M
2024-05-31,2024/07/12,40000,38490.0,250.0,,,CALL,NK225M
2024-05-31,2024/07/12,39875,38490.0,250.0,,,CALL,NK225M
2024-05-31,2024/07/12,39750,38490.0,235.0,,,CALL,NK225M
2024-05-31,2024/07/12,39625,38490.0,280.0,,,CALL,NK225M
2024-05-31,2024/07/12,39500,38490.0,370.0,,,CALL,NK225M
2024-05-31,2024/07/12,39375,38490.0,320.0,,,CALL,NK225M
2024-05-31,2024/07/12,39250,38490.0,455.0,,,CALL,NK225M
2024-05-31,2024/07/12,39125,38490.0,470.0,,,CALL,NK225M
2024-05-31,2024/07/12,42000,38490.0,31.0,,,CALL,NK225M
2024-05-31,2024/07/12,38875,38490.0,470.0,,,CALL,NK225M
2024-05-31,2024/07/12,38750,38490.0,655.0,,,CALL,NK225M
2024-05-31,2024/07/12,38625,38490.0,710.0,,,CALL,NK225M
2024-05-31,2024/07/12,38250,38490.0,765.0,,,CALL,NK225M
2024-05-31,2024/07/12,41500,38490.0,46.0,,,CALL,NK225M
2024-05-31,2024/07/12,39000,38490.0,550.0,,,CALL,NK225M
2024-05-31,2024/06/14,43000,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/14,37750,38490.0,855.0,,,CALL,NK225M
2024-05-31,2024/06/14,37500,38490.0,950.0,,,CALL,NK225M
2024-05-31,2024/06/14,37375,38490.0,965.0,,,CALL,NK225M
2024-05-31,2024/06/14,37125,38490.0,,,,CALL,NK225M
2024-05-31,2024/06/07,41000,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/07,40750,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/07,40625,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/07,40500,38490.0,2.0,,,CALL,NK225M
2024-05-31,2024/06/07,40375,38490.0,2.0,,,CALL,NK225M
2024-05-31,2024/06/07,40250,38490.0,3.0,,,CALL,NK225M
2024-05-31,2024/06/07,40125,38490.0,4.0,,,CALL,NK225M
2024-05-31,2024/06/07,40000,38490.0,6.0,,,CALL,NK225M
2024-05-31,2024/06/07,39875,38490.0,7.0,,,CALL,NK225M
2024-05-31,2024/06/07,39750,38490.0,12.0,,,CALL,NK225M
2024-05-31,2024/06/07,39625,38490.0,18.0,,,CALL,NK225M
2024-05-31,2024/06/07,39500,38490.0,25.0,,,CALL,NK225M
2024-05-31,2024/06/07,39375,38490.0,35.0,,,CALL,NK225M
2024-05-31,2024/06/07,37500,38490.0,785.0,,,CALL,NK225M
2024-05-31,2024/06/07,37750,38490.0,730.0,,,CALL,NK225M
2024-05-31,2024/06/07,37875,38490.0,735.0,,,CALL,NK225M
2024-05-31,2024/06/07,38000,38490.0,395.0,,,CALL,NK225M
2024-05-31,2024/06/07,38125,38490.0,465.0,,,CALL,NK225M
2024-05-31,2024/06/07,38250,38490.0,410.0,,,CALL,NK225M
2024-05-31,2024/06/14,37875,38490.0,650.0,,,CALL,NK225M
2024-05-31,2024/06/07,38375,38490.0,370.0,,,CALL,NK225M
2024-05-31,2024/06/07,38625,38490.0,235.0,,,CALL,NK225M
2024-05-31,2024/06/07,38750,38490.0,200.0,,,CALL,NK225M
2024-05-31,2024/06/07,38875,38490.0,135.0,,,CALL,NK225M
2024-05-31,2024/06/07,39000,38490.0,110.0,,,CALL,NK225M
2024-05-31,2024/06/07,39125,38490.0,77.0,,,CALL,NK225M
2024-05-31,2024/06/07,39250,38490.0,49.0,,,CALL,NK225M
2024-05-31,2024/06/07,38500,38490.0,290.0,,,CALL,NK225M
2024-05-31,2024/06/14,38000,38490.0,760.0,,,CALL,NK225M
2024-05-31,2024/06/07,40875,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/14,38250,38490.0,590.0,,,CALL,NK225M
2024-05-31,2024/06/14,40375,38490.0,22.0,,,CALL,NK225M
2024-05-31,2024/06/14,40500,38490.0,18.0,,,CALL,NK225M
2024-05-31,2024/06/14,40625,38490.0,15.0,,,CALL,NK225M
2024-05-31,2024/06/14,40750,38490.0,13.0,,,CALL,NK225M
2024-05-31,2024/06/14,40875,38490.0,9.0,,,CALL,NK225M
2024-05-31,2024/06/14,38125,38490.0,640.0,,,CALL,NK225M
2024-05-31,2024/06/14,40250,38490.0,30.0,,,CALL,NK225M
2024-05-31,2024/06/14,41250,38490.0,10.0,,,CALL,NK225M
2024-05-31,2024/06/14,41500,38490.0,6.0,,,CALL,NK225M
2024-05-31,2024/06/14,41750,38490.0,5.0,,,CALL,NK225M
2024-05-31,2024/06/14,42000,38490.0,4.0,,,CALL,NK225M
2024-05-31,2024/06/14,42250,38490.0,3.0,,,CALL,NK225M
2024-05-31,2024/06/14,42500,38490.0,2.0,,,CALL,NK225M
2024-05-31,2024/06/14,42750,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/14,41375,38490.0,4.0,,,CALL,NK225M
2024-05-31,2024/06/14,40125,38490.0,35.0,,,CALL,NK225M
2024-05-31,2024/06/14,41000,38490.0,10.0,,,CALL,NK225M
2024-05-31,2024/06/14,43250,38490.0,1.0,,,CALL,NK225M
2024-05-31,2024/06/14,38375,38490.0,465.0,,,CALL,NK225M
2024-05-31,2024/06/14,38500,38490.0,460.0,,,CALL,NK225M
2024-05-31,2024/06/14,38625,38490.0,385.0,,,CALL,NK225M
2024-05-31,2024/06/14,38750,38490.0,340.0,,,CALL,NK225M
2024-05-31,2024/06/14,38875,38490.0,270.0,,,CALL,NK225M
2024-05-31,2024/06/14,40000,38490.0,45.0,,,CALL,NK225M
2024-05-31,2024/06/14,39000,38490.0,235.0,,,CALL,NK225M
2024-05-31,2024/06/14,39250,38490.0,165.0,,,CALL,NK225M
2024-05-31,2024/06/14,39375,38490.0,130.0,,,CALL,NK225M
2024-05-31,2024/06/14,39500,38490.0,110.0,,,CALL,NK225M
2024-05-31,2024/06/14,39625,38490.0,69.0,,,CALL,NK225M
2024-05-31,2024/06/14,39750,38490.0,69.0,,,CALL,NK225M
2024-05-31,2024/06/14,39875,38490.0,57.0,,,CALL,NK225M
2024-05-31,2024/06/14,39125,38490.0,195.0,,,CALL,NK225M
2024-06-03,2024/06/07,40875,38940.0,1.0,,,CALL,NK225M
2024-06-03,2024/06/07,41000,38940.0,1.0,,,CALL,NK225M
2024-06-03,2024/06/07,37750,38940.0,650.0,,,CALL,NK225M
2024-06-03,2024/06/14,43500,38940.0,1.0,,,CALL,NK225M
2024-06-04,2024/06/07,40750,38750.0,1.0,,,CALL,NK225M
2024-06-04,2024/06/07,40625,38750.0,1.0,,,CALL,NK225M
2024-06-04,2024/06/14,43250,38750.0,1.0,,,CALL,NK225M
2024-06-05,2024/06/07,40500,38520.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/14,43000,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/14,42750,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/14,41625,38760.0,5.0,,,CALL,NK225M
2024-06-06,2024/06/14,37375,38760.0,,,,CALL,NK225M
2024-06-06,2024/06/07,40125,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,40375,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,40250,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,40000,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,39625,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,39750,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,38500,38760.0,300.0,,,CALL,NK225M
2024-06-06,2024/06/07,38375,38760.0,430.0,,,CALL,NK225M
2024-06-06,2024/06/07,38250,38760.0,515.0,,,CALL,NK225M
2024-06-06,2024/06/07,38125,38760.0,700.0,,,CALL,NK225M
2024-06-06,2024/06/07,38000,38760.0,760.0,,,CALL,NK225M
2024-06-06,2024/06/07,38750,38760.0,120.0,,,CALL,NK225M
2024-06-06,2024/06/07,38625,38760.0,205.0,,,CALL,NK225M
2024-06-06,2024/06/07,39000,38760.0,30.0,,,CALL,NK225M
2024-06-06,2024/06/07,39125,38760.0,12.0,,,CALL,NK225M
2024-06-06,2024/06/07,39250,38760.0,5.0,,,CALL,NK225M
2024-06-06,2024/06/07,39375,38760.0,2.0,,,CALL,NK225M
2024-06-06,2024/06/07,39500,38760.0,1.0,,,CALL,NK225M
2024-06-06,2024/06/07,38875,38760.0,62.0,,,CALL,NK225M
2024-06-06,2024/06/07,39875,38760.0,1.0,,,CALL,NK225M
2024-06-07,2024/06/14,37875,38655.0,,,,CALL,NK225M
2024-06-07,2024/06/14,42500,38655.0,1.0,,,CALL,NK225M
2024-06-07,2024/06/14,42375,38655.0,1.0,,,CALL,NK225M
2024-06-10,2024/06/14,37250,39000.0,,,,CALL,NK225M
2024-06-10,2024/06/14,37750,39000.0,,,,CALL,NK225M
2024-06-10,2024/06/14,42125,39000.0,1.0,,,CALL,NK225M
2024-06-11,2024/06/14,41375,39185.0,1.0,,,CALL,NK225M
2024-06-11,2024/06/14,41875,39185.0,1.0,,,CALL,NK225M
2024-06-11,2024/06/28,41625,39185.0,28.0,,,CALL,NK225M
2024-06-11,2024/06/14,41125,39185.0,2.0,,,CALL,NK225M
2024-06-11,2024/06/14,38125,39185.0,,,,CALL,NK225M
2024-06-11,2024/06/14,37000,39185.0,,,,CALL,NK225M
2024-06-12,2024/06/14,41750,38960.0,1.0,,,CALL,NK225M
2024-06-12,2024/06/21,41625,38960.0,10.0,,,CALL,NK225M
2024-06-12,2024/06/21,42125,38960.0,2.0,,,CALL,NK225M
2024-06-12,2024/06/28,41375,38960.0,29.0,,,CALL,NK225M
2024-06-12,2024/06/14,42000,38960.0,1.0,,,CALL,NK225M
2024-06-12,2024/06/14,42250,38960.0,1.0,,,CALL,NK225M
2024-06-12,2024/06/14,38375,38960.0,745.0,,,CALL,NK225M
2024-06-13,2024/06/14,38625,38715.0,200.0,,,CALL,NK225M
2024-06-13,2024/06/14,38500,38715.0,280.0,,,CALL,NK225M
2024-06-13,2024/06/14,39125,38715.0,29.0,,,CALL,NK225M
2024-06-13,2024/06/14,38750,38715.0,120.0,,,CALL,NK225M
2024-06-13,2024/06/14,38000,38715.0,770.0,,,CALL,NK225M
2024-06-13,2024/06/14,37500,38715.0,,,,CALL,NK225M
2024-06-13,2024/06/21,41375,38715.0,8.0,,,CALL,NK225M
2024-06-13,2024/06/14,38250,38715.0,505.0,,,CALL,NK225M
2024-06-13,2024/06/14,41500,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,39250,38715.0,15.0,,,CALL,NK225M
2024-06-13,2024/06/14,41250,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,38875,38715.0,76.0,,,CALL,NK225M
2024-06-13,2024/06/14,39500,38715.0,4.0,,,CALL,NK225M
2024-06-13,2024/06/14,39375,38715.0,8.0,,,CALL,NK225M
2024-06-13,2024/06/14,39625,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40000,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40125,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40250,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,39875,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40500,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40625,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40750,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,40875,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,41000,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,39000,38715.0,49.0,,,CALL,NK225M
2024-06-13,2024/06/14,40375,38715.0,1.0,,,CALL,NK225M
2024-06-13,2024/06/14,39750,38715.0,1.0,,,CALL,NK225M
2024-06-14,2024/06/21,41500,38840.0,1.0,,,CALL,NK225M
2024-06-14,2024/06/21,41750,38840.0,1.0,,,CALL,NK225M
2024-06-14,2024/06/21,42000,38840.0,1.0,,,CALL,NK225M
2024-06-17,2024/06/21,40875,38000.0,1.0,,,CALL,NK225M
2024-06-17,2024/06/21,41125,38000.0,1.0,,,CALL,NK225M
2024-06-17,2024/06/21,41250,38000.0,1.0,,,CALL,NK225M
2024-06-17,2024/09/13,40625,38000.0,450.0,,,CALL,NK225M
2024-06-17,2024/06/28,41750,38000.0,2.0,,,CALL,NK225M
2024-06-17,2024/06/28,42000,38000.0,2.0,,,CALL,NK225M
2024-06-17,2024/09/13,39500,38000.0,650.0,,,CALL,NK225M
2024-06-17,2024/07/12,37000,38000.0,,,,CALL,NK225M
2024-06-17,2024/07/12,37750,38000.0,855.0,,,CALL,NK225M
2024-06-18,2024/06/21,37875,38400.0,615.0,,,CALL,NK225M
2024-06-18,2024/07/12,42375,38400.0,5.0,,,CALL,NK225M
2024-06-19,2024/06/21,41000,38490.0,1.0,,,CALL,NK225M
2024-06-19,2024/06/21,40375,38490.0,1.0,,,CALL,NK225M
